"address","name","chain","fee"
"4LLbsb5ReP3yEtYzmXewyGjcir5uXtKFURtaEUVC2AHs","PRCL","prcl",47.0415
"0x09E18590E8f76b6Cf471b3cd75fE1A1a9D2B2c2b","AIDOGE","aidoge",3374388300.0
"0xa47c8bf37f92aBed4A126BDA807A7b7498661acD","USTC","ust",-1
"BSV_bsv","BSV","bsv",0.0005
"TIA_tia","TIA","tia",0.1
"0x2da719db753dfa10a62e140f436e1d67f2ddb0d6","CERE","cere",5371.9685
"0x320623b8e4ff03373931769a31fc52a4e78b5d70","RSR","rsr1",761.97293
"0xa227cc36938f0c9e09ce0e64dfab226cad739447","OPEN","openeth",10.67757
"CFX_cfx1","CFX","cfx1",0.01
"0x0d8775f648430679a709e98d2b0cb6250d2887ef","BAT","bat",24.118838
"MINA_mina","MINA","mina",3.0
"0x14778860E937f509e651192a90589dE711Fb88a9","CYBER","cyber",3.8816599
"0x62D0A8458eD7719FDAF978fe5929C6D342B0bFcE","BEAMX","beamx",797.58184
"THETA_theta1","THETA","theta1",0.12
"TNSRxcUxoT9xBG3de7PiJyTDYu7kskLqcpddxnEJAS6","TNSR","tnsr",32.8217
"VET_vet","VET","vet",20.0
"FIO_fio","FIO","fio",3.0
"TT_tt","TT","tt",10.0
"0x6B0b3a982b4634aC68dD83a4DBF02311cE324181","ALI","ali",1010.798
"0x31DbA3c96481FDe3CD81C2aaF51F2D8bf618C742","SOPH","bep20soph",25.934206
"SAGA_saga","SAGA","saga",0.1
"0x95AF4aF910c28E8EcE4512BFE46F1F33687424ce","MANYU","manyu",150314610.0
"usdt.tether-token.near","USDT","nearusdt",0.3
"0x38E68A37E401F7271568CecaAc63c6B1e19130B4","BANANA","banana",0.29985263
"0x5F2F8818002dc64753daeDF4A6CB2CcB757CD220","WSDM","wsdm",13.3349
"0xFd086bC7CD5C481DCC9C85ebE478A1C0b69FCbb9","USDT","arc20usdt",1.0
"HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3","PYTH","pyth",17.4122
"0x909E34d3f6124C324ac83DccA84b74398a6fa173","ZKP","zkp",785.88299
"DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263","BONK","bonk",135671.03
"GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump","ACTSOL","actsol",89.5492
"0x046BAd07658f3B6cAd9A396CFcbC1243AF452ec1","AL","al",119.19005
"0x14007c545e6664C8370F27fa6B99DC830e6510a6","BSV","hbsv",0.17874169
"0xaac679720204aaa68b6c5000aa87d789a3ca0aa5","BCH","hbch",0.02155502
"0x6e84a6216ea6dacc71ee8e6b0a5b7322eebc0fdd","JOE","joe",4.6525
"Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB","USDT","solusdt",1.9624
"0xADE00C28244d5CE17D72E40330B1c318cD12B7c3","ADX","adx1",32.602074
"0xd068c52d81f4409b9502da926ace3301cc41f623","MBX","mbx",0.0276
"0xc2661815C69c2B3924D3dd0c2C1358A1E38A3105","PSG","cap20psg",1.0
