"address","name","chain","fee"
"0x8368e77bc6c8d20c954d8b94f8f42ebb04a35aea","BABYDOGE","BABYDOGE-X Layer",0.0
"AR_AR-Arweave","AR","AR-Arweave",0.01
"TR7NHqjeKQxGTCi8q8ZY4pL8otSzgjLj6t","USDT","USDT-TRC20",2.3
"0x25f8087ead173b73d6e8b84329989a8eea16cf73","YGG","YGG-ERC20",4.68
"LUNA_LUNA-Terra","LUNA","LUNA-Terra",0.05
"0x2218e0d5e0173769f5b4939a3ae423f7e5e4eab7","SUSHI","SUSHIK-OKTC",0.0
"0x744d70fdbe2ba4cf95131626614a1763df805b9e","SNT","SNT-ERC20",33.18
"0x7eae20d11ef8c779433eb24503def900b9d28ad7","PIXEL","PIXEL-Ronin",0.05
"DORA_DORA-Dora Vota Mainnet","DORA","DORA-Dora Vota Mainnet",1.0
"0xf0DB65D17e30a966C2ae6A21f6BBA71cea6e9754","BARD","BARD-ERC20",0.91
"CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump","GOAT","GOAT-Solana",17.13874171
"0xb7C00000bcDEeF966b20B3D884B98E64d2b06b4f","BTC","BTC-X Layer",1e-06
"0xef4073a0f2b305a38ec4050e4d3d28bc40ea63f5","NEO","NEO-N3",0.01
"0xdBB7a34Bf10169d6d2D0d02A6cbb436cF4381BFa","ZENT","ZENT-ERC20",93.41
"0xbeb67de6cc5af652b2d9b0235750ed70f5a2cb0d","LINK","LINKK-OKTC",0.0
"0x6f40d4a6237c257fff2db00fa0510deeecd303eb","FLUID","FLUID-ERC20",0.1
"IOTA_IOTA-IOTA Stardust","IOTA","IOTA-IOTA Stardust",1.0
"0xba3335588d9403515223f109edc4eb7269a9ab5d","GEAR","GEAR-ERC20",500.0
"0x1789e0043623282d5dcc7f213d703c6d8bafbb04","LINEA","LINEA-Linea",10.0
"ETH_ETH-zkSync Era","ETH","ETH-zkSync Era",4.1e-05
"0x75231f58b43240c9718dd58b4967c5114342a86c","OKB","OKB-ERC20",0.0
"CFX_CFX-Conflux","CFX","CFX-Conflux",0.01
"0xba11d00c5f74255f56a5e366f4f77f5a186d7f55","BAND","BAND-ERC20",1.15
"XTZ_XTZ-Tezos","XTZ","XTZ-Tezos",0.08
"token.sweat","SWEAT","SWEAT-NEAR",132.0
"0x0bb217e40f8a5cb79adf04e1aab60e5abd0dfc1e","SWFTC","SWFTC-ERC20",95.76
"0x5a98fcbea516cf06857215779fd812ca3bef1b32","LDO","LDO-ERC20",0.66
"0xf4d2888d29d722226fafa5d9b24f9164c092421e","LOOKS","LOOKS-ERC20",81.06
"NEAR_NEAR-NEAR","NEAR","NEAR-NEAR",0.0
"0xB8CE59FC3717ada4C02eaDF9682A9e934F625ebb","USDT","USDT-Plasma",0.0001
"0x304193f18f3B34647ae1f549fc825A7e50267c51","TRA","TRA-Chiliz 2.0 Chain",0.1
"0xc221b7e65ffc80de234bbb6667abdd46593d34f0","CFG","CFG-ERC20",2.8
"BERA_BERA-Berachain","BERA","BERA-Berachain",0.0001
"0xe41d2489571d322189246dafa5ebde1f4699f498","ZRX","ZRX-ERC20",3.1
"CFX_CFX-CFX_EVM","CFX","CFX-CFX_EVM",1.0
"0xba100000625a3754423978a60c9317c58a424e3d","BAL","BAL-ERC20",0.6
"0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9","AAVE","AAVE-ERC20",0.0026
"0xae7ab96520de3a18e5e111b5eaab095312d7fe84","STETH","STETH-ERC20",0.00015
"ZIL_ZIL-Zilliqa","ZIL","ZIL-Zilliqa",0.8
"TON_TON-TON","TON","TON-TON",0.01
"0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b","CVX","CVX-ERC20",0.26
"pumpCmXqMfrsAkQ5r49WcJnRayYRqmXz6ae8H7H9Dfn","PUMP","PUMP-Solana",240.1175454
"0x4dc26fc5854e7648a064a4abd590bbe71724c277","ANIME","ANIME-ERC20",65.33
"0x4dbe39D987665d0CB9F921B50B2673346b87cAfA","SATS","SATS-MERLIN Network",3000000.0
"CSPR_CSPR-Casper","CSPR","CSPR-Casper",4.0
"0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0","FXS","FXS-ERC20",0.45
"0x1f9840a85d5af5bf1d1762f925bdaddc4201f984","UNI","UNI-ERC20",0.097
