Coin ID,Target Exchange,Address,Coin Name,Network,Fee
360,okx,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,WINTOKEN,WIN-TRC20,11419.94
360,bitget,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,WIN,TRC20,129332.65
360,kucoin,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,WIN,win,12688.815
378,okx,0xed04915c23f00a313a544955524eb7dbd823143d,ACH,ACH-ERC20,46.56
378,kucoin,0xed04915c23f00a313a544955524eb7dbd823143d,ACH,ach,311.03214
381,okx,0xB528edBef013aff855ac3c50b381f253aF13b997,AEVO,AEVO-ERC20,9.59
382,okx,0x32353a6c91143bfd6c7d363b546e62a9a2489a20,AGLD,AGLD-ERC20,1.52
382,kucoin,0x32353a6c91143bfd6c7d363b546e62a9a2489a20,AGLD,agld,10.061159
383,okx,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,AIXBT,AIXBT-Base,0.05
389,okx,0xd34625c1c812439229EF53e06f22053249D011f5,ARG,ARG-Chiliz 2.0 Chain,0.1
390,okx,0x6E2a43be0B1d33b726f0CA3b8de60b3482b8b050,ARKM,ARKM-ERC20,1.7
392,okx,0x000Ae314E2A2172a039B26378814C252734f556A,ASTER,ASTER-BSC,0.5
394,okx,0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,ATH,ATH-ERC20,50.0
396,okx,0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,AUCTION,AUCTION-ERC20,0.089
396,kucoin,0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,AUCTION,auction,0.57894155
398,okx,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,AXS-ERC20,0.4
398,kucoin,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,axs1,2.5900546
400,okx,0xba100000625a3754423978a60c9317c58a424e3d,BAL,BAL-ERC20,0.6
400,kucoin,0xba100000625a3754423978a60c9317c58a424e3d,BAL,bal,3.9774824
404,okx,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,BAT-ERC20,3.5
404,kucoin,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,bat,24.118838
