Coin ID,Target Exchange,Address,Coin Name,Network,Fee
76,kucoin,0xaff2e841851700d1fc101995ee6b81ae21bb87d7,SPK,BSC,0.24
77,okx,MEFNBXixkEbait3xn9bkm8WsJzXtVsaJEn4c8Sam21u,ME,ME-Solana,2.38523783
77,bitget,MEFNBXixkEbait3xn9bkm8WsJzXtVsaJEn4c8Sam21u,ME,SOL,1.67
77,kucoin,MEFNBXixkEbait3xn9bkm8WsJzXtVsaJEn4c8Sam21u,ME,SOL,1.67
77,htx,MEFNBXixkEbait3xn9bkm8WsJzXtVsaJEn4c8Sam21u,ME,SOL,1.67
81,okx,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,TRUMP-Solana,0.074
81,bitget,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,SOL,0.092
81,kucoin,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,SOL,0.092
81,htx,6p6xgHyF7AeE6TZkSmFsko444wqoP15icUSqi2jfGiPN,TRUMP,SOL,0.092
83,bitget,0xaff9084f2374585879e8b434c399e29e80cce635,FLUX,BSC,0.084
84,bitget,0x19ca0f4adb29e2130a56b9c9422150b5dc07f294,OG,CHZ2,0.0
86,bitget,ETHW_ETHW,ETHW,ETHW,0.004
88,okx,0x4200000000000000000000000000000000000042,OP,OP-Optimism,0.1
88,bitget,0x4200000000000000000000000000000000000042,OP,OPTIMISM,0.088
88,kucoin,0x4200000000000000000000000000000000000042,OP,OPTIMISM,0.088
88,htx,0x4200000000000000000000000000000000000042,OP,OPTIMISM,0.088
89,bitget,0x6f769e65c14ebd1f68817f5f1dcdb61cfa2d6f7e,ARPA,BSC,0.75
90,bitget,0x6694340fc020c5e6b96567843da2df01b2ce1eb6,STG,ARBITRUM,1.26
93,bitget,KDA_KDA,KDA,KDA,0.0
94,bitget,0xdaf1695c41327b61b9b9965ac6a5843a3198cf07,STO,BSC,0.2
94,kucoin,0xdaf1695c41327b61b9b9965ac6a5843a3198cf07,STO,BSC,0.2
96,kucoin,0x8729438eb15e2c8b576fcc6aecda6a148776c0f5,QI,AVAXC,13.0
97,bitget,0x3203c9e46ca618c8c1ce5dc67e7e9d75f5da2377,MBOX,BSC,0.29
97,htx,0x3203c9e46ca618c8c1ce5dc67e7e9d75f5da2377,MBOX,BSC,0.29
98,bitget,0xaf48b7e315a52518cfbf7d96c455d9dfad94cb48,IOST,BSC,14.0
101,bitget,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,CAKE,BSC,0.013
101,kucoin,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,CAKE,BSC,0.013
101,htx,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,CAKE,BSC,0.013
102,bitget,TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S,SUN,TRX,6.0
102,kucoin,TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S,SUN,TRX,6.0
102,htx,TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S,SUN,TRX,6.0
103,bitget,0xfab99fcf605fd8f4593edb70a43ba56542777777,ZBT,BSC,0.17
103,kucoin,0xfab99fcf605fd8f4593edb70a43ba56542777777,ZBT,BSC,0.17
104,bitget,0x7130d2a12b9bcbfae4f2634d864a1ee1ce3ead9c,BTC,BSC,1.5e-07
106,bitget,0x4f9fd6be4a90f2620860d680c0d4d5fb53d1a825,AIXBT,BASE,3.56
106,kucoin,0x4f9fd6be4a90f2620860d680c0d4d5fb53d1a825,AIXBT,BASE,3.56
109,okx,rndrizKT3MK1iimdxRdWabcF7Zg7AR5T4nud4EkHBof,RENDER,RENDER-Solana,0.90835513
109,bitget,rndrizKT3MK1iimdxRdWabcF7Zg7AR5T4nud4EkHBof,RENDER,SOL,0.32
109,kucoin,rndrizKT3MK1iimdxRdWabcF7Zg7AR5T4nud4EkHBof,RENDER,SOL,0.32
109,htx,rndrizKT3MK1iimdxRdWabcF7Zg7AR5T4nud4EkHBof,RENDER,SOL,0.32
110,bitget,0200000000000000000000000000000000000000,ONG,ONT,0.1
112,bitget,ALGO_ALGO,ALGO,ALGO,0.008
114,bitget,0100000000000000000000000000000000000000,ONT,ONT,1.0
114,kucoin,0100000000000000000000000000000000000000,ONT,ONT,1.0
117,bitget,0xc9d23ed2adb0f551369946bd377f8644ce1ca5c4,HYPER,ARBITRUM,0.67
117,kucoin,0xc9d23ed2adb0f551369946bd377f8644ce1ca5c4,HYPER,ARBITRUM,0.67
118,okx,WLFinEv6ypjkczcS83FZqFpgFZYwQXutRbxGe7oC16g,WLFI,WLFI-Solana,10.0
118,kucoin,0x47474747477b199288bf72a1d702f7fe0fb1deea,WLFI,BSC,0.23
119,bitget,0x67ee3cb086f8a16f34bee3ca72fad36f7db929e2,DODO,BSC,1.08
120,bitget,ICP_ICP,ICP,ICP,0.0003
123,bitget,ICX_ICX,ICX,ICX,0.02
124,okx,KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS,KMNO,KMNO-Solana,15.89867004
124,bitget,KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS,KMNO,SOL,11.0
124,kucoin,KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS,KMNO,SOL,11.0
125,bitget,0x4cb9a7ae498cedcbb5eae9f25736ae7d428c9d66,XAI,ARBITRUM,7.6
125,kucoin,0x4cb9a7ae498cedcbb5eae9f25736ae7d428c9d66,XAI,ARBITRUM,7.6
126,bitget,0xf43eb8de897fbc7f2502483b2bef7bb9ea179229,ZEN,BASE,0.031
126,kucoin,0xf43eb8de897fbc7f2502483b2bef7bb9ea179229,ZEN,BASE,0.031
128,bitget,DOGE_DOGE,DOGE,DOGE,4.0
130,bitget,HBAR_HBAR,HBAR,HBAR,0.06
131,kucoin,0xa2c22252cdc8b7cddee1b0b2e242818509fcf7b8,SXT,BASE,5.1
132,okx,EQCvxJy4eG8hyHBFsZ7eePxrRsUQSFE_jpptRAYBmcG_DOGS,DOGS,DOGS-TON,50.0
132,bitget,EQCvxJy4eG8hyHBFsZ7eePxrRsUQSFE_jpptRAYBmcG_DOGS,DOGS,TON,100.0
132,kucoin,EQCvxJy4eG8hyHBFsZ7eePxrRsUQSFE_jpptRAYBmcG_DOGS,DOGS,TON,100.0
133,kucoin,0x8da443f84fea710266c8eb6bc34b71702d033ef2,CTSI,BSC,0.2
134,okx,0x1789e0043623282d5dcc7f213d703c6d8bafbb04,LINEA,LINEA-Linea,10.0
134,bitget,0x1789e0043623282d5dcc7f213d703c6d8bafbb04,LINEA,LINEA,6.0
134,kucoin,0x1789e0043623282d5dcc7f213d703c6d8bafbb04,LINEA,LINEA,6.0
136,bitget,0xf2c88757f8d03634671208935974b60a2a28bdb3,SHELL,BSC,0.13
136,kucoin,0xf2c88757f8d03634671208935974b60a2a28bdb3,SHELL,BSC,0.13
137,bitget,0xaec945e04baf28b135fa7c640f624f8d90f1c3a6,C98,BSC,0.92
137,kucoin,0xaec945e04baf28b135fa7c640f624f8d90f1c3a6,C98,BSC,0.92
140,bitget,SYS_SYS,SYS,SYS,1.0
141,okx,0xd2a4cff31913016155e38e474a2c06d08be276cf,GAS,GAS-N3,0.1
