Coin ID,Target Exchange,Address,Coin Name,Network,Fee
183,okx,0x37a645648df29205c6261289983fb04ecd70b4b3,ANIME,ANIME-Arbitrum One,0.79433076
183,bitget,0x37a645648df29205c6261289983fb04ecd70b4b3,ANIME,ArbitrumOne,22.39641658
188,binance,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,SOL,0.2
188,okx,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,RAY-Solana,0.39
188,bitget,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,SOL,0.579375
188,htx,4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R,RAY,ray,1.0766
190,binance,0x6985884c4392d348587b19cb9eaaf157f13271cd,ZRO,AVAXC,0.048
190,bitget,0x6985884c4392d348587b19cb9eaaf157f13271cd,ZRO,ArbitrumOne,0.12484395
194,binance,0x3019bf2a2ef8040c242c9a4c5c4bd4c81678b2a1,GMT,BSC,0.4
194,okx,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,GMT-Solana,41.53589747
194,bitget,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,SOL,39.82477101
194,htx,7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,GMT,gmt,73.512
195,binance,0x62edc0692bd897d2295872a9ffcac5425011c661,GMX,AVAXC,0.0078
195,okx,0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a,GMX,GMX-Arbitrum One,0.01
195,bitget,0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a,GMX,ArbitrumOne,0.02038736
196,binance,0xe5417af564e4bfda1c483642db72007871397896,GNS,MATIC,0.0031
196,bitget,0xe5417af564e4bfda1c483642db72007871397896,GNS,Polygon,0.14
197,binance,0x8de5b80a0c1b02fe4976851d030b36122dbb8624,VANRY,MATIC,0.22
202,binance,0xc27a719105a987b4c34116223cae8bd8f4b5def4,ACE,BSC,0.11
202,bitget,0xc27a719105a987b4c34116223cae8bd8f4b5def4,ACE,BEP20,0.52083334
206,binance,0x0000000000000000000000000000456e65726779,VTHO,VET,70.0
206,bitget,0x0000000000000000000000000000456e65726779,VTHO,VET,70.0
208,binance,GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,ACT,SOL,35.0
208,okx,GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,ACT,ACT-Solana,28.0
208,bitget,GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,ACT,SOL,47.77830865
208,htx,GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump,ACTSOL,actsol,89.5492
211,binance,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,BASE,0.26
211,bitget,0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b,VIRTUAL,BASE,2.80210158
213,binance,0x0c1dc73159e30c4b06170f2593d3118968a0dca5,GPS,BASE,46.0
213,bitget,0x0c1dc73159e30c4b06170f2593d3118968a0dca5,GPS,BASE,25.25252526
219,binance,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,FIDA,SOL,7.13
219,bitget,EchesyfXePKdLtoiZSL8pBe8Myagyy8ZRqsACNCFGnvp,FIDA,SOL,17.574693
222,binance,0xabe8e5cabe24cb36df9540088fd7ce1175b9bc52,SOLV,BSC,1.87
222,bitget,0xabe8e5cabe24cb36df9540088fd7ce1175b9bc52,SOLV,BEP20,8.54700855
223,binance,0x00000000a22c618fd6b4d7e9a335c4b96b189a38,TOWNS,BASE,34.0
223,bitget,0x00000000a22c618fd6b4d7e9a335c4b96b189a38,TOWNS,BASE,9.11577029
225,binance,0x9623063377ad1b27544c965ccd7342f7ea7e88c7,GRT,ARBITRUM,2.36
225,okx,0xc944e90c64b2c07662a292be6244bdf05cda44a7,GRT,GRT-ERC20,9.3
225,htx,0xc944e90c64b2c07662a292be6244bdf05cda44a7,GRT,grt,63.266893
228,binance,0x2222227e22102fe3322098e4cbfe18cfebd57c95,TLM,BSC,3.66
228,bitget,0x2222227e22102fe3322098e4cbfe18cfebd57c95,TLM,BEP20,47.31861199
230,binance,uluna,LUNC,LUNC,22.66
235,binance,0x1a5d7e4c3a7f940b240b7357a4bfed30d17f9497,HOLO,BSC,0.25
235,bitget,0x1a5d7e4c3a7f940b240b7357a4bfed30d17f9497,HOLO,BEP20,1.15500116
