Coin ID,Target Exchange,Address,Coin Name,Network,Fee
335,bitget,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,PENGU,PENGU-Solana,87.76150152
335,kucoin,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,PENGU,PENGU-Solana,87.76150152
335,htx,2zMMhcVQEXDtdE6vsFS7S7D5oUodfJHE8vd1gnBouauv,PENGU,PENGU-Solana,87.76150152
346,binance,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,RDNT-Arbitrum One,0.5
346,bitget,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,RDNT-Arbitrum One,0.5
346,kucoin,0x3082cc23568ea640225c2467653db90e9250aaa0,RDNT,RDNT-Arbitrum One,0.5
356,binance,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,WIF,WIF-Solana,3.01668874
356,bitget,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,WIF,WIF-Solana,3.01668874
356,kucoin,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,WIF,WIF-Solana,3.01668874
356,htx,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,WIF,WIF-Solana,3.01668874
360,binance,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,WINTOKEN,WIN-TRC20,11419.94
360,bitget,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,WINTOKEN,WIN-TRC20,11419.94
360,kucoin,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,WINTOKEN,WIN-TRC20,11419.94
360,htx,TLa2f6VPqDgRE67v1736s7bJ8Ray5wYjU7,WINTOKEN,WIN-TRC20,11419.94
375,kucoin,0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,AAVE,AAVE-ERC20,0.0026
378,kucoin,0xed04915c23f00a313a544955524eb7dbd823143d,ACH,ACH-ERC20,46.56
378,htx,0xed04915c23f00a313a544955524eb7dbd823143d,ACH,ACH-ERC20,46.56
380,kucoin,0x91af0fbb28aba7e31403cb457106ce79397fd4e6,AERGO,AERGO-ERC20,7.95
381,htx,0xB528edBef013aff855ac3c50b381f253aF13b997,AEVO,AEVO-ERC20,9.59
382,kucoin,0x32353a6c91143bfd6c7d363b546e62a9a2489a20,AGLD,AGLD-ERC20,1.52
382,htx,0x32353a6c91143bfd6c7d363b546e62a9a2489a20,AGLD,AGLD-ERC20,1.52
383,htx,0x4F9Fd6Be4a90f2620860d680c0d4d5Fb53d1A825,AIXBT,AIXBT-Base,0.05
385,kucoin,0x4d224452801aced8b2f0aebe155379bb5d594381,APE,APE-ERC20,1.41
386,kucoin,0x0b38210ea11411557c13457d4da7dc6ea731b88a,API3,API3-ERC20,0.9
389,htx,0xd34625c1c812439229EF53e06f22053249D011f5,ARG,ARG-Chiliz 2.0 Chain,0.1
390,htx,0x6E2a43be0B1d33b726f0CA3b8de60b3482b8b050,ARKM,ARKM-ERC20,1.7
392,htx,0x000Ae314E2A2172a039B26378814C252734f556A,ASTER,ASTER-BSC,0.5
394,htx,0xbe0Ed4138121EcFC5c0E56B40517da27E6c5226B,ATH,ATH-ERC20,50.0
396,kucoin,0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,AUCTION,AUCTION-ERC20,0.089
396,htx,0xa9b1eb5908cfc3cdf91f9b8b3a74108598009096,AUCTION,AUCTION-ERC20,0.089
398,kucoin,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,AXS-ERC20,0.4
398,htx,0xbb0e17ef65f82ab018d8edd776e8dd940327b28b,AXS,AXS-ERC20,0.4
400,kucoin,0xba100000625a3754423978a60c9317c58a424e3d,BAL,BAL-ERC20,0.6
400,htx,0xba100000625a3754423978a60c9317c58a424e3d,BAL,BAL-ERC20,0.6
401,kucoin,0x38e68a37e401f7271568cecaac63c6b1e19130b4,BANANA,BANANA-ERC20,0.046
402,kucoin,0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,BAND,BAND-ERC20,1.15
404,kucoin,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,BAT-ERC20,3.5
404,htx,0x0d8775f648430679a709e98d2b0cb6250d2887ef,BAT,BAT-ERC20,3.5
407,kucoin,0xf17e65822b568b3903685a7c9f496cf7656cc6c2,BICO,BICO-ERC20,9.69
408,htx,0x64Bc2cA1Be492bE7185FAA2c8835d9b824c8a194,BIGTIME,BIGTIME-ERC20,18.13
409,kucoin,0xcb1592591996765ec0efc1f92599a19767ee5ffa,BIO,BIO-ERC20,6.97
410,kucoin,0x5283d291dbcf85356a21ba090e6db59121208b44,BLUR,BLUR-ERC20,1.0
410,htx,0x5283d291dbcf85356a21ba090e6db59121208b44,BLUR,BLUR-ERC20,1.0
412,htx,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,BNT,BNT-ERC20,0.99
413,htx,0x6894CDe390a3f51155ea41Ed24a33A4827d3063D,CAT,CAT-BSC,20000.0
414,kucoin,0x4f9254c83eb525f9fcf346490bbb3ed28a81c667,CELR,CELR-ERC20,104.27
418,kucoin,0x3506424f91fd33084466f402d5d97f05f8e3b4af,CHZ,CHZ-ERC20,18.53
420,kucoin,0x80c62fe4487e1351b47ba49809ebd60ed085bf52,CLV,CLV-ERC20,45.61
420,htx,0x80c62fe4487e1351b47ba49809ebd60ed085bf52,CLV,CLV-ERC20,45.61
421,kucoin,0xc00e94cb662c3520282e6f5717214004a7f26888,COMP,COMP-ERC20,0.017
421,htx,0xc00e94cb662c3520282e6f5717214004a7f26888,COMP,COMP-ERC20,0.017
424,kucoin,0xd533a949740bb3306d119cc777fa900ba034cd52,CRV,CRV-ERC20,1.11
424,htx,0xd533a949740bb3306d119cc777fa900ba034cd52,CRV,CRV-ERC20,1.11
426,kucoin,0xa3ee21c306a700e682abcdfe9baa6a08f3820419,CTC,CTC-ERC20,1.22
426,htx,0xa3ee21c306a700e682abcdfe9baa6a08f3820419,CTC,CTC-ERC20,1.22
427,kucoin,0x41e5560054824ea6b0732e656e3ad64e20e94e45,CVC,CVC-ERC20,10.02
427,htx,0x41e5560054824ea6b0732e656e3ad64e20e94e45,CVC,CVC-ERC20,10.02
428,kucoin,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,CVX,CVX-ERC20,0.26
428,htx,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,CVX,CVX-ERC20,0.26
429,htx,0x7ABc8A5768E6bE61A6c693a6e4EAcb5B60602C4D,CXT,CXT-ERC20,41.03
430,bitget,0x8f3cf7ad23cd3cadbd9735aff958023239c6a063,DAI,DAI-Polygon,0.1
430,htx,0x6b175474e89094c44da98b954eedeac495271d0f,DAI,DAI-ERC20,0.59
432,bitget,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,DEGEN,DEGEN-Base,0.5
432,kucoin,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,DEGEN,DEGEN-Base,0.5
433,htx,0x1a3496c18d558bd9c6c8f609e1b129f67ab08163,DEP,DEP-ERC20,433.4
436,bitget,DvjbEsdca43oQcw2h3HW1CT7N3x5vRcr3QrvTUHnXvgV,DOOD,DOOD-Solana,89.30119712
436,kucoin,DvjbEsdca43oQcw2h3HW1CT7N3x5vRcr3QrvTUHnXvgV,DOOD,DOOD-Solana,89.30119712
439,bitget,EQDWXjnVWheFemaAaFn-Cp4nDehvGllrXOZ8wqHm8sDEwn_c,DUCK,DUCK-TON,5.0
439,kucoin,EQDWXjnVWheFemaAaFn-Cp4nDehvGllrXOZ8wqHm8sDEwn_c,DUCK,DUCK-TON,5.0
442,kucoin,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,EIGEN,EIGEN-ERC20,2.0
442,htx,0xec53bf9167f50cdeb3ae105f56099aaab9061f83,EIGEN,EIGEN-ERC20,2.0
444,kucoin,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,ELON,ELON-ERC20,7928151.63
444,htx,0x761d38e5ddf6ccf6cf7c55759d5210750b5d60f3,ELON,ELON-ERC20,7928151.63
445,htx,0x57e114B691Db790C35207b2e685D4A43181e6061,ENA,ENA-ERC20,1.39
447,kucoin,0xc18360217d8f7ab5e7c516566761ea12ce7f9d72,ENS,ENS-ERC20,0.039
449,kucoin,0xfe0c30065b384f05761f15d0cc899d4f9f9cc0eb,ETHFI,ETHFI-ERC20,0.63
456,kucoin,0x5fbdf89403270a1846f5ae7d113a989f850d1566,FOXY,FOXY-Linea,200.0
457,kucoin,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,FXS-ERC20,0.45
457,htx,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,FXS-ERC20,0.45
458,htx,0x9C7BEBa8F6eF6643aBd725e45a4E8387eF260649,G,G-ERC20,84.51
459,kucoin,0xd1d2eb1b1e90b638588728b4130137d262c87cae,GALA,GALA-ERC20,363.2
460,bitget,0x6dab8fe8e5d425f2eb063aae58540aa04e273e0d,GALFT,GALFT-Chiliz 2.0 Chain,0.1
461,htx,0xba3335588d9403515223f109edc4eb7269a9ab5d,GEAR,GEAR-ERC20,500.0
463,kucoin,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,GLM,GLM-ERC20,3.2
